#;UUID;Signal;Event time;Value type;Text;BigInt;Timestamp;Double
58.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:24;17;527.41;;;527.41
58.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:24;17;-450.19;;;-450.19
58.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:24;17;379.14;;;379.14
58.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:24;17;379.14;;;379.14
59.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:23;11;0;0;;
59.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:23;11;1;1;;
59.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:23;11;0;0;;
59.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:23;11;0;0;;
59.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:23;11;0;0;;
59.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:23;11;0;0;;
59.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:23;17;527.41;;;527.41
59.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:23;17;-450.19;;;-450.19
59.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
59.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
60.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:23;11;0;0;;
60.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:23;11;1;1;;
60.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:23;11;0;0;;
60.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:23;11;0;0;;
60.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:23;11;0;0;;
60.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:23;11;0;0;;
60.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:23;17;527.41;;;527.41
60.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:23;17;-450.19;;;-450.19
60.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
60.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
61.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:23;11;0;0;;
61.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:23;11;1;1;;
61.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:23;11;0;0;;
61.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:23;11;0;0;;
61.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:23;11;0;0;;
61.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:23;11;0;0;;
61.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:23;17;527.41;;;527.41
61.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:23;17;-450.19;;;-450.19
61.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
61.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
62.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:23;11;0;0;;
62.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:23;11;1;1;;
62.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:23;11;0;0;;
62.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:23;11;0;0;;
62.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:23;11;0;0;;
62.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:23;11;0;0;;
62.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:23;17;527.41;;;527.41
62.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:23;17;-450.19;;;-450.19
62.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
62.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
63.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:23;11;0;0;;
63.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:23;11;1;1;;
63.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:23;11;0;0;;
63.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:23;11;0;0;;
63.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:23;11;0;0;;
63.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:23;11;0;0;;
63.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:23;17;527.41;;;527.41
63.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:23;17;-450.19;;;-450.19
63.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
63.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
64.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:23;11;0;0;;
64.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:23;11;1;1;;
64.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:23;11;0;0;;
64.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:23;11;0;0;;
64.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:23;11;0;0;;
64.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:23;11;0;0;;
64.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:23;17;527.41;;;527.41
64.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:23;17;-450.19;;;-450.19
64.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
64.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:23;17;379.14;;;379.14
65.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:22;11;0;0;;
65.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:22;11;1;1;;
65.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:22;11;0;0;;
65.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:22;11;0;0;;
65.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:22;11;0;0;;
65.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:22;11;0;0;;
65.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:22;17;527.41;;;527.41
65.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:22;17;-450.19;;;-450.19
65.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
65.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
66.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:22;11;0;0;;
66.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:22;11;1;1;;
66.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:22;11;0;0;;
66.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:22;11;0;0;;
66.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:22;11;0;0;;
66.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:22;11;0;0;;
66.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:22;17;527.41;;;527.41
66.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:22;17;-450.19;;;-450.19
66.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
66.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
67.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:22;11;0;0;;
67.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:22;11;1;1;;
67.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:22;11;0;0;;
67.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:22;11;0;0;;
67.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:22;11;0;0;;
67.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:22;11;0;0;;
67.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:22;17;527.41;;;527.41
67.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:22;17;-450.19;;;-450.19
67.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
67.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
68.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:22;11;0;0;;
68.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:22;11;1;1;;
68.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:22;11;0;0;;
68.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:22;11;0;0;;
68.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:22;11;0;0;;
68.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:22;11;0;0;;
68.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:22;17;527.41;;;527.41
68.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:22;17;-450.19;;;-450.19
68.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
68.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
69.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:22;11;0;0;;
69.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:22;11;1;1;;
69.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:22;11;0;0;;
69.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:22;11;0;0;;
69.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:22;11;0;0;;
69.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:22;11;0;0;;
69.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:22;17;527.41;;;527.41
69.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:22;17;-450.19;;;-450.19
69.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
69.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
70.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:22;11;0;0;;
70.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:22;11;1;1;;
70.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:22;11;0;0;;
70.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:22;11;0;0;;
70.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:22;11;0;0;;
70.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:22;11;0;0;;
70.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:22;17;527.41;;;527.41
70.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:22;17;-450.19;;;-450.19
70.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
70.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:22;17;379.14;;;379.14
71.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:21;11;0;0;;
71.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:21;11;1;1;;
71.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:21;11;0;0;;
71.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:21;11;0;0;;
71.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:21;11;0;0;;
71.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:21;11;0;0;;
71.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:21;17;527.41;;;527.41
71.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:21;17;-450.19;;;-450.19
71.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
71.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
72.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:21;11;0;0;;
72.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:21;11;1;1;;
72.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:21;11;0;0;;
72.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:21;11;0;0;;
72.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:21;11;0;0;;
72.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:21;11;0;0;;
72.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:21;17;527.41;;;527.41
72.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:21;17;-450.19;;;-450.19
72.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
72.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
73.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:21;11;0;0;;
73.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:21;11;1;1;;
73.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:21;11;0;0;;
73.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:21;11;0;0;;
73.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:21;11;0;0;;
73.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:21;11;0;0;;
73.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:21;17;527.41;;;527.41
73.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:21;17;-450.19;;;-450.19
73.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
73.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
74.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:21;11;0;0;;
74.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:21;11;1;1;;
74.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:21;11;0;0;;
74.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:21;11;0;0;;
74.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:21;11;0;0;;
74.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:21;11;0;0;;
74.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:21;17;527.41;;;527.41
74.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:21;17;-450.19;;;-450.19
74.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
74.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
75.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:21;11;0;0;;
75.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:21;11;1;1;;
75.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:21;11;0;0;;
75.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:21;11;0;0;;
75.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:21;11;0;0;;
75.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:21;11;0;0;;
75.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:21;17;527.41;;;527.41
75.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:21;17;-450.19;;;-450.19
75.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
75.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
76.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:21;11;0;0;;
76.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:21;11;1;1;;
76.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:21;11;0;0;;
76.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:21;11;0;0;;
76.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:21;11;0;0;;
76.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:21;11;0;0;;
76.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:21;17;527.41;;;527.41
76.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:21;17;-450.19;;;-450.19
76.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
76.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:21;17;379.14;;;379.14
77.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:20;11;0;0;;
77.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:20;11;1;1;;
77.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:20;11;0;0;;
77.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:20;11;0;0;;
77.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:20;11;0;0;;
77.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:20;11;0;0;;
77.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:20;17;527.41;;;527.41
77.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:20;17;-450.19;;;-450.19
77.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
77.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
78.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:20;11;0;0;;
78.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:20;11;1;1;;
78.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:20;11;0;0;;
78.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:20;11;0;0;;
78.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:20;11;0;0;;
78.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:20;11;0;0;;
78.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:20;17;527.41;;;527.41
78.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:20;17;-450.19;;;-450.19
78.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
78.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
79.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:20;11;0;0;;
79.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:20;11;1;1;;
79.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:20;11;0;0;;
79.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:20;11;0;0;;
79.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:20;11;0;0;;
79.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:20;11;0;0;;
79.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:20;17;527.41;;;527.41
79.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:20;17;-450.19;;;-450.19
79.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
79.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
80.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:20;11;0;0;;
80.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:20;11;1;1;;
80.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:20;11;0;0;;
80.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:20;11;0;0;;
80.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:20;11;0;0;;
80.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:20;11;0;0;;
80.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:20;17;527.41;;;527.41
80.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:20;17;-450.19;;;-450.19
80.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
80.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
81.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:20;11;0;0;;
81.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:20;11;1;1;;
81.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:20;11;0;0;;
81.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:20;11;0;0;;
81.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:20;11;0;0;;
81.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:20;11;0;0;;
81.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:20;17;527.41;;;527.41
81.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:20;17;-450.19;;;-450.19
81.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
81.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
82.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:20;11;0;0;;
82.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 11:20;11;1;1;;
82.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 11:20;11;0;0;;
82.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 11:20;11;0;0;;
82.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 11:20;11;0;0;;
82.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 11:20;11;0;0;;
82.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 11:20;17;527.41;;;527.41
82.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 11:20;17;-450.19;;;-450.19
82.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
82.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 11:20;17;379.14;;;379.14
83.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 11:19;11;0;0;;
